MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice,PricePerSqFt,PropertyAge,BasementBathrooms,BathroomAbvGr,OverallCondition,OverallExterior,TotalBsmtSqFt,TotalGrLivAreaSF,GarageQual+Cond
SC80,RL,80.0,9600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,SLvl,6.0,6.0,1955.0,1996.0,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,Gd,8.0,Typ,1.0,TA,BuiltIn,1980.0,RFn,1.0,377.0,Y,0.0,28.0,No,Oct,2008.0,WD,Normal,165500.0,99.6387718242023,70.0,1.0,1.0,NormNorm,AsbShngAsbShng,992.0,1661.0,TATA
SC60,RL,75.0,9750.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,7.0,6.0,1998.0,1998.0,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,8.0,Typ,1.0,TA,Detchd,1980.0,RFn,2.0,583.0,Y,253.0,25.0,No,Jun,2006.0,WD,Normal,163000.0,77.73009060562708,27.0,1.0,3.0,NormNorm,VinylSdVinylSd,1108.0,2097.0,TATA
SC20,RL,0.0,11400.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,1Story,10.0,5.0,2001.0,2002.0,Hip,CompShg,BrkFace,0.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Ex,8.0,Typ,2.0,Gd,Attchd,1980.0,RFn,3.0,804.0,Y,314.0,25.0,No,Mar,2007.0,WD,Normal,163000.0,111.33879781420765,24.0,1.0,3.0,NormNorm,VinylSdVinylSd,2633.0,1087.0,TATA
SC60,FV,85.0,10625.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,1Fam,2Story,7.0,5.0,2005.0,2005.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,9.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,936.0,Y,154.0,25.0,No,Jul,2008.0,WD,Normal,250000.0,127.68130745658836,20.0,0.0,3.0,NormNorm,CemntBdCmentBd,1026.0,1958.0,TATA
SC20,RL,89.0,10991.0,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,BrkFace,80.0,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,722.0,Y,100.0,36.0,No,Dec,2007.0,New,Partial,239000.0,152.1323997453851,18.0,0.0,2.0,NormNorm,VinylSdVinylSd,476.75,1571.0,TATA
SC30,RL,52.0,6292.0,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,1Fam,1Story,6.0,5.0,1930.0,1950.0,Gable,CompShg,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,Unf,GasA,TA,N,SBrkr,2.0,1.0,TA,4.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,160.0,Y,0.0,25.0,No,Apr,2008.0,WD,Normal,91000.0,115.18987341772151,95.0,0.0,1.0,NormNorm,Wd SdngWd Sdng,768.0,790.0,FaTA
SC50,RL,60.0,10998.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,5.0,5.0,1941.0,1960.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,BLQ,GasA,Ex,Y,SBrkr,3.0,1.0,TA,6.0,Min2,0.0,No,Detchd,1980.0,Unf,2.0,660.0,Y,0.0,68.0,No,Jul,2009.0,WD,Normal,117000.0,72.9426433915212,84.0,0.0,2.0,NormNorm,Wd SdngWd Sdng,564.0,1604.0,TATA
SC160,RM,21.0,1953.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Twnhs,2Story,6.0,5.0,1973.0,1973.0,Gable,CompShg,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,Y,SBrkr,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,264.0,Y,72.0,0.0,No,Jun,2006.0,WD,Normal,83000.0,84.09321175278622,52.0,0.0,2.0,NormNorm,HdBoardHdBoard,483.0,987.0,TATA
SC80,RL,73.0,9735.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,1Fam,SLvl,5.0,5.0,2006.0,2007.0,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,0.0,No,BuiltIn,1980.0,Fin,2.0,400.0,Y,100.0,0.0,No,May,2008.0,WD,Normal,167500.0,120.15781922525107,19.0,0.0,3.0,NormNorm,VinylSdVinylSd,384.0,1394.0,TATA
SC30,RL,45.0,8212.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1Story,3.0,5.0,1914.0,1950.0,Gable,CompShg,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Rec,Unf,GasA,TA,N,SBrkr,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,200.0,Y,0.0,0.0,No,Jun,2010.0,WD,Normal,58500.0,67.70833333333333,111.0,1.0,1.0,NormNorm,StuccoStucco,864.0,864.0,TAFa
SC20,RL,0.0,12925.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6.0,7.0,1970.0,1970.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,TA,7.0,Typ,2.0,Gd,Attchd,1980.0,Fin,2.0,550.0,Y,0.0,42.0,No,May,2008.0,WD,Normal,237500.0,112.18705715635333,55.0,0.0,3.0,NormNorm,BrkFacePlywood,1205.0,1086.5,TATA
SC70,RM,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,2Story,7.0,7.0,1920.0,1950.0,Hip,CompShg,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,Gd,8.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,576.0,N,36.0,0.0,No,Oct,2006.0,WD,Normal,157000.0,89.10329171396141,105.0,1.0,2.0,NormNorm,Wd SdngWd Sdng,596.0,1762.0,TATA
SC30,RL,0.0,9478.5,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5.0,7.0,1918.0,2007.0,Gable,CompShg,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,0.0,No,Attchd,1980.0,Unf,2.0,576.0,N,0.0,0.0,No,Aug,2007.0,WD,Normal,112000.0,79.09604519774011,107.0,0.0,2.0,NormNorm,Wd SdngWd Sdng,816.0,1416.0,TATA
SC50,RL,60.0,9060.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,1Fam,1.5Fin,6.0,5.0,1939.0,1950.0,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,2.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,280.0,P,0.0,0.0,No,Oct,2009.0,WD,Normal,105000.0,83.46581875993641,86.0,0.0,1.0,NormNorm,WdShingWd Shng,560.0,1258.0,TATA
SC50,RM,40.0,5436.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,4.0,5.0,1922.0,2007.0,Gable,CompShg,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,240.0,N,0.0,25.0,No,May,2010.0,WD,Normal,125500.0,108.7521663778163,103.0,1.0,1.0,NormNorm,VinylSdVinylSd,796.0,1154.0,TATA
SC60,RL,80.0,16692.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,1Fam,2Story,7.0,5.0,1978.0,1978.0,Gable,CompShg,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,2.0,TA,Attchd,1980.0,RFn,2.0,564.0,Y,0.0,25.0,TenC,Jul,2006.0,WD,Normal,250000.0,170.76502732240436,47.0,1.0,4.0,RRAnNorm,PlywoodPlywood,923.0,2784.0,TATA
SC50,RM,60.0,8520.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,6.0,7.0,1916.0,1950.0,Gable,CompShg,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,LwQ,GasW,TA,N,SBrkr,3.0,1.0,Gd,10.0,Typ,1.0,Gd,Detchd,1980.0,Unf,1.0,216.0,Y,88.0,15.0,No,Aug,2007.0,CWD,Family,136000.0,53.84006334125099,109.0,0.0,2.0,ArteryNorm,StuccoStucco,168.0,2526.0,TATA
SC20,RL,42.0,14892.0,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,1Fam,1Story,9.0,5.0,2006.0,2007.0,Gable,CompShg,Stone,160.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Ex,7.0,Typ,2.0,Gd,Attchd,1980.0,Fin,3.0,758.0,Y,201.0,39.0,No,Oct,2009.0,WD,Normal,163000.0,93.35624284077892,19.0,1.0,2.0,NormNorm,VinylSdVinylSd,1746.0,1746.0,TATA
SC50,RM,60.0,6000.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,6.0,6.0,1941.0,1950.0,Gable,CompShg,None,0.0,TA,Gd,BrkTil,TA,Gd,No,ALQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1980.0,Unf,2.0,440.0,Y,0.0,0.0,No,Mar,2007.0,WD,Normal,131000.0,107.55336617405582,84.0,0.0,1.0,NormNorm,Wd SdngWd Sdng,735.0,1218.0,TATA
SC20,RL,70.0,9100.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7.0,5.0,2000.0,2000.0,Gable,CompShg,BrkFace,244.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,541.0,Y,219.0,36.0,No,Sep,2006.0,WD,Normal,235000.0,154.0983606557377,25.0,1.0,2.0,NormNorm,VinylSdVinylSd,1525.0,1525.0,TATA
SC90,RL,65.0,8944.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Duplex,1Story,5.0,5.0,1967.0,1967.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,4.0,1.0,TA,8.0,Mod,0.0,No,Detchd,1980.0,Unf,3.0,792.0,Y,0.0,25.0,No,Apr,2009.0,WD,Normal,124000.0,78.28282828282828,58.0,0.0,2.0,NormNorm,PlywoodPlywood,476.75,1584.0,TATA
SC85,RL,68.0,7838.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,SFoyer,5.0,5.0,1967.0,1967.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,3.0,1.0,TA,6.0,Typ,1.0,Po,Attchd,1980.0,RFn,1.0,288.0,Y,175.0,25.0,No,Dec,2006.0,WD,Normal,123000.0,136.66666666666666,58.0,1.0,1.0,NormNorm,HdBoardHdBoard,864.0,900.0,TATA
SC190,RM,60.0,10800.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,2fmCon,1.5Fin,6.0,7.0,1905.0,2000.0,Gable,CompShg,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,3.0,1.0,TA,7.0,Typ,1.0,TA,Detchd,1980.0,Unf,2.0,672.0,Y,0.0,25.0,No,Apr,2008.0,WD,Normal,163000.0,85.2510460251046,120.0,0.0,2.0,NormNorm,Wd SdngWd Sdng,482.0,1912.0,GdTA
SC120,RL,53.0,4045.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7.0,5.0,2006.0,2006.0,Hip,CompShg,BrkFace,45.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1980.0,Fin,3.0,648.0,Y,161.0,20.0,No,Oct,2006.0,New,Partial,246578.0,164.38533333333334,19.0,1.0,2.0,NormNorm,VinylSdVinylSd,1356.0,1500.0,TATA
SC60,RL,88.0,12665.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,1Fam,2Story,8.0,5.0,2005.0,2006.0,Hip,CompShg,BrkFace,245.0,Gd,TA,PConc,Gd,Gd,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,Gd,9.0,Typ,1.0,Gd,BuiltIn,1980.0,Fin,3.0,642.0,Y,144.0,39.0,No,Feb,2007.0,WD,Normal,163000.0,65.67284448025785,20.0,0.0,3.0,NormNorm,VinylSdVinylSd,1094.0,2482.0,TATA
SC20,RL,0.0,9478.5,Pave,None,IR1,Bnk,AllPub,Inside,Sev,Timber,1Fam,1Story,5.0,5.0,1948.0,1950.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,GasA,TA,Y,SBrkr,3.0,1.0,TA,7.0,Min1,2.0,TA,Detchd,1980.0,Unf,2.0,572.0,N,0.0,0.0,No,Jun,2010.0,WD,Normal,160000.0,94.84291641967991,77.0,1.0,1.0,NormNorm,Wd SdngWd Sdng,413.0,1687.0,TATA
SC70,RM,51.0,6120.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,1Fam,2Story,5.0,5.0,1920.0,2004.0,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,4.0,1.0,TA,8.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,180.0,N,24.0,0.0,No,May,2007.0,WD,Normal,137500.0,90.87904824851289,105.0,0.0,2.0,NormNorm,MetalSdMetalSd,939.0,1513.0,FaFa
SC50,RL,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,5.0,4.0,1950.0,1982.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,Gd,Y,SBrkr,3.0,1.0,TA,7.0,Min1,0.0,No,Attchd,1980.0,Unf,1.0,240.0,Y,0.0,0.0,No,May,2009.0,WD,Normal,138000.0,72.47899159663865,75.0,1.0,2.0,NormNorm,VinylSdWd Sdng,856.0,1904.0,TATA
SC50,RL,51.0,6171.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SWISU,1Fam,1.5Fin,6.0,6.0,1925.0,1990.0,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,Gd,Detchd,1980.0,Unf,1.0,216.0,Y,147.0,16.0,No,Oct,2009.0,WD,Normal,137450.0,85.47885572139303,100.0,0.0,3.0,NormNorm,WdShingWd Shng,976.0,1608.0,FaTA
SC50,RM,50.0,6000.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,1Fam,1.5Fin,6.0,7.0,1929.0,1950.0,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,3.0,1.0,TA,5.0,Typ,1.0,Gd,BuiltIn,1980.0,RFn,1.0,208.0,Y,0.0,0.0,No,Jul,2008.0,WD,Normal,120000.0,103.62694300518135,96.0,0.0,1.0,NormNorm,WdShingWd Shng,862.0,1158.0,TATA
SC60,RL,62.0,7415.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,1Fam,2Story,6.0,5.0,2004.0,2004.0,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,TA,8.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,398.0,Y,100.0,75.0,No,Apr,2008.0,WD,Normal,193000.0,121.15505335844318,21.0,1.0,3.0,NormNorm,VinylSdVinylSd,839.0,1593.0,TATA
SC20,RL,64.0,6762.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,1Story,7.0,5.0,2006.0,2006.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,Gd,Av,Unf,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Gd,6.0,Typ,1.0,Gd,Attchd,1980.0,RFn,2.0,662.0,Y,168.0,55.0,No,Jul,2006.0,New,Partial,193879.0,149.82921174652242,19.0,0.0,2.0,NormNorm,VinylSdVinylSd,1286.0,1294.0,TATA
SC20,RL,49.0,15256.0,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,1Fam,1Story,8.0,5.0,2007.0,2007.0,Gable,CompShg,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,Unf,3.0,754.0,Y,168.0,25.0,No,Aug,2007.0,WD,Normal,163000.0,111.33879781420765,18.0,1.0,2.0,RRAnNorm,VinylSdVinylSd,1485.0,1464.0,TATA
SC50,RL,60.0,10410.0,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,3.0,4.0,1915.0,1950.0,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,3.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,3.0,936.0,Y,216.0,0.0,No,Jan,2006.0,WD,Family,105000.0,86.49093904448105,110.0,0.0,1.0,ArteryNorm,Wd SdngWd Sdng,672.0,1214.0,TATA
SC120,RM,44.0,3842.0,Pave,None,IR1,HLS,AllPub,Inside,Mod,Crawfor,TwnhsE,1Story,8.0,5.0,2004.0,2005.0,Hip,CompShg,Stone,174.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Gd,5.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,482.0,Y,128.0,53.0,No,Jan,2008.0,WD,Normal,163000.0,99.02794653705953,21.0,1.0,2.0,NormNorm,CemntBdCmentBd,1594.0,1646.0,TATA
SC85,RL,70.0,8445.0,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,1Fam,SFoyer,5.0,7.0,1972.0,2007.0,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,2.0,1.0,TA,5.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,396.0,Y,58.0,0.0,No,Mar,2009.0,WD,Normal,133000.0,173.17708333333334,53.0,1.0,1.0,NormNorm,HdBoardWd Shng,768.0,768.0,TATA
SC20,RL,0.0,8780.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,1Fam,1Story,5.0,5.0,1985.0,1985.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,TA,5.0,Typ,0.0,No,No,1980.0,No,0.0,0.0,Y,0.0,0.0,No,Mar,2009.0,WD,Normal,112000.0,134.45378151260505,40.0,1.0,1.0,NormNorm,HdBoardPlywood,833.0,833.0,NoNo
SC70,RM,60.0,7740.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,1Fam,2Story,4.0,7.0,1910.0,1950.0,Gable,CompShg,None,0.0,TA,TA,CBlock,Fa,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,528.0,Y,0.0,0.0,No,Jun,2010.0,WD,Normal,125500.0,92.07630227439472,115.0,0.0,1.0,NormNorm,VinylSdVinylSd,622.0,1363.0,TATA
SC60,RL,46.0,9478.5,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,1Fam,2Story,7.0,6.0,1986.0,1991.0,Gable,CompShg,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,TA,7.0,Typ,1.0,TA,Attchd,1980.0,Fin,2.0,542.0,Y,364.0,63.0,No,Nov,2008.0,WD,Normal,215000.0,102.7233635929288,39.0,0.0,3.0,NormNorm,PlywoodPlywood,791.0,2093.0,TATA
SC60,RL,79.0,12420.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,7.0,5.0,2001.0,2001.0,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,6.0,Typ,0.0,No,Attchd,1980.0,RFn,2.0,622.0,Y,0.0,45.0,No,Jun,2009.0,WD,Normal,230000.0,125.0,24.0,1.0,3.0,NormNorm,VinylSdVinylSd,944.0,1840.0,TATA
SC50,RL,80.0,9600.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1.5Fin,6.0,5.0,1950.0,2005.0,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,TA,6.0,Min2,0.0,No,Attchd,1980.0,Unf,1.0,271.0,Y,0.0,0.0,No,Sep,2009.0,WD,Normal,140000.0,83.93285371702638,75.0,0.0,2.0,NormNorm,VinylSdVinylSd,856.0,1668.0,TATA
SC90,RL,60.0,7200.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Duplex,1Story,4.0,5.0,1949.0,1950.0,Gable,CompShg,None,0.0,TA,TA,Slab,No,No,No,No,No,Wall,Fa,N,SBrkr,2.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,420.0,Y,0.0,0.0,No,Jun,2009.0,WD,Normal,90000.0,86.53846153846153,76.0,0.0,2.0,NormNorm,BrkFaceStone,0.0,1040.0,TATA
SC20,RL,88.0,10994.0,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,1Fam,1Story,8.0,5.0,2005.0,2006.0,Gable,CompShg,Stone,366.0,Gd,TA,PConc,Gd,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,2.0,1.0,Gd,7.0,Typ,1.0,Gd,Attchd,1980.0,Fin,2.0,620.0,Y,165.0,44.0,No,Sep,2009.0,COD,Abnorml,163000.0,88.39479392624729,20.0,1.0,2.0,NormNorm,VinylSdVinylSd,1844.0,1844.0,TATA
SC50,RL,64.0,13053.0,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,6.0,7.0,1923.0,2000.0,Gambrel,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,4.0,1.0,Gd,8.0,Typ,1.0,Gd,Detchd,1980.0,Unf,2.0,370.0,N,0.0,0.0,No,Jun,2008.0,WD,Normal,207000.0,112.01298701298701,102.0,0.0,2.0,NormNorm,Wd SdngWd Sdng,833.0,1848.0,TATA
SC120,RL,51.0,3635.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7.0,5.0,2007.0,2007.0,Hip,CompShg,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,1.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1980.0,RFn,3.0,660.0,Y,143.0,20.0,No,May,2009.0,WD,Normal,175900.0,112.10962396430848,18.0,0.0,2.0,NormNorm,VinylSdVinylSd,1386.0,1569.0,TATA
SC190,RM,60.0,11340.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,2fmCon,2Story,4.0,6.0,1885.0,1950.0,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,4.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,2.0,560.0,N,0.0,0.0,No,Apr,2010.0,WD,Normal,122500.0,53.493449781659386,140.0,0.0,2.0,NormNorm,VinylSdAsbShng,777.0,2290.0,TATA
SC60,RL,0.0,16545.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8.0,5.0,1998.0,1998.0,Gable,CompShg,BrkFace,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1980.0,Fin,3.0,480.0,Y,0.0,25.0,No,May,2009.0,WD,Normal,163000.0,66.53061224489795,27.0,1.0,3.0,NormNorm,VinylSdVinylSd,1284.0,2450.0,TATA
SC20,RL,71.0,9204.0,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5.0,5.0,1963.0,1963.0,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,3.0,1.0,TA,6.0,Typ,0.0,No,Detchd,1980.0,Unf,1.0,336.0,Y,0.0,88.0,No,Aug,2008.0,COD,Normal,124000.0,108.39160839160839,62.0,1.0,2.0,NormNorm,HdBoardHdBoard,272.0,1144.0,TATA
SC20,RL,0.0,16381.0,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,1Fam,1Story,6.0,5.0,1969.0,1969.0,Gable,CompShg,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,Unf,GasA,Gd,Y,SBrkr,3.0,1.0,Gd,7.0,Typ,1.0,TA,Attchd,1980.0,RFn,2.0,540.0,Y,0.0,73.0,No,Dec,2006.0,WD,Normal,223000.0,120.93275488069415,56.0,1.0,2.0,NormNorm,PlywoodPlywood,1844.0,1844.0,TATA
